gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
C15orf61	4.46164066884187e-11	0.28043059713144	0.2	0.146	8.82958688363805e-07
NSRP1	4.46174984638666e-11	0.251771778423727	0.202	0.148	8.8298029459992e-07
MRPS7	4.56072059827186e-11	0.186117339921694	0.322	0.252	9.02566606398001e-07
ITPA	4.56711057068556e-11	0.244111563992612	0.26	0.198	9.03831181938673e-07
GLRX5	4.59171573147962e-11	0.17074109201248	0.312	0.241	9.08700543259817e-07
KPNA2	4.69028425008716e-11	0.273807722162105	0.422	0.349	9.28207253092249e-07
CDC5L	4.76882105472867e-11	0.175524028764374	0.308	0.238	9.43749686730804e-07
AIM2	4.78506323733781e-11	0.566457412060808	0.097	0.061	9.46964014669153e-07
MAPK1	4.82732561123609e-11	0.185084114912995	0.296	0.227	9.55327738463621e-07
ZCCHC8	4.85906008929382e-11	0.363189733515624	0.179	0.13	9.61607991671247e-07
GBP5	5.00842858494894e-11	0.15166950268725	0.524	0.442	9.91168016961395e-07
SORL1	5.04440466436668e-11	-0.730786489280559	0.155	0.199	9.98287683078166e-07
GEMIN7	5.05085920195621e-11	0.478432447545871	0.093	0.058	9.99565036067135e-07
TMEM115	5.07011020801583e-11	0.488072772859979	0.128	0.086	1.00337481016633e-06
MARCH5	5.08559438430198e-11	0.249369985487966	0.211	0.155	1.00643912865336e-06
MRPL46	5.11122804902415e-11	0.319154655316905	0.173	0.124	1.01151203090188e-06
CLNS1A	5.22791433143982e-11	0.196090794847977	0.336	0.266	1.03460424619194e-06
RTCA	5.32292828429874e-11	0.212672429140592	0.277	0.212	1.05340750746272e-06
PSMG1	5.36737164066748e-11	0.361045369636619	0.161	0.114	1.06220284768809e-06
CST6	5.41724405369423e-11	2.21500546856536	0.016	0.003	1.07207259822609e-06
FADD	5.43533412627655e-11	0.292538188784485	0.155	0.108	1.07565262359013e-06
CKLF	5.45083447765472e-11	0.147448201081988	0.579	0.481	1.07872014312787e-06
ARL4C	5.4838756583454e-11	-0.435728515399008	0.433	0.464	1.08525899278655e-06
PCBP2	5.500686248713e-11	-0.258917085022587	0.714	0.701	1.0885858086203e-06
NR4A3	5.55271009852685e-11	-0.497564119562908	0.286	0.33	1.09888132849846e-06
MT-ND6	5.55411936733211e-11	-0.198577103872598	0.709	0.721	1.09916022279502e-06
ISOC2	5.57771820225637e-11	0.470458195650354	0.129	0.088	1.10383043222654e-06
RIOK3	5.59786773079352e-11	0.206644108325187	0.312	0.243	1.10781802392404e-06
BAG2	5.65087832529197e-11	0.429339738582705	0.128	0.086	1.11830882057528e-06
VOPP1	5.6740997335918e-11	0.172288058260779	0.413	0.331	1.12290433727782e-06
MAP1LC3A	5.83300655846738e-11	0.333960948625611	0.246	0.189	1.15435199792069e-06
GET4	5.83983563118594e-11	0.23935719646542	0.208	0.152	1.1557034714117e-06
LSM3	5.93226680105654e-11	0.13844558663294	0.337	0.26	1.17399559992909e-06
INCENP	5.98927391041401e-11	0.597942978868411	0.089	0.055	1.18527730687093e-06
MRPL19	6.05133221603129e-11	0.334652232067924	0.146	0.101	1.19755864555259e-06
TSEN15	6.21234118769325e-11	0.247365218767551	0.219	0.163	1.22942232104449e-06
AL365205.1	6.31529588145052e-11	0.363244424520789	0.14	0.096	1.24979705493906e-06
ARL1	6.35660739761279e-11	0.214852130210603	0.204	0.149	1.25797260398757e-06
C1orf35	6.38338272521346e-11	0.237287148949683	0.201	0.147	1.26327144131974e-06
GINS3	6.58883946278032e-11	0.767317899978296	0.042	0.019	1.30393132968423e-06
EIF5A	6.64449395708453e-11	0.144426723531108	0.57	0.472	1.31494535410703e-06
PRPF40A	6.69182533190859e-11	0.164513229932683	0.494	0.407	1.32431223318471e-06
DDX49	6.73955742373718e-11	0.281348343491981	0.192	0.14	1.33375841415759e-06
RTN3	6.7580369942238e-11	0.179014229787842	0.292	0.225	1.33741552115689e-06
CD2	6.90748978413539e-11	0.130108160460999	0.817	0.741	1.36699222828039e-06
ITM2C	6.93220707712864e-11	0.347391400420779	0.245	0.186	1.37188378056376e-06
CYB5B	6.95906599126179e-11	0.205708134238846	0.272	0.209	1.37719915967071e-06
NDUFAF5	7.0827803483828e-11	0.669757206495025	0.086	0.053	1.40168223094496e-06
TMEM222	7.31796191677742e-11	0.237612712832469	0.19	0.138	1.44822466333025e-06
MRFAP1L1	7.42154280990314e-11	0.223838332694598	0.332	0.263	1.46872332207983e-06
NEK2	7.46223574089487e-11	1.1040612446291	0.049	0.024	1.47677645312309e-06
ELAVL1	7.46967800309078e-11	0.211376990314528	0.342	0.273	1.47824927681167e-06
FDFT1	7.58071174668687e-11	0.164239188954167	0.357	0.285	1.50022285466933e-06
SF3A2	7.58215017244451e-11	0.147372927416511	0.483	0.392	1.50050751912677e-06
RPS11	7.586185244749e-11	-0.153634354557237	0.88	0.857	1.50130605993583e-06
BEX3	7.65932018618282e-11	0.350992905459775	0.144	0.1	1.51577946484558e-06
CIAPIN1	7.68891798093328e-11	0.393286199602492	0.145	0.101	1.5216368684267e-06
BRIX1	7.73751880918894e-11	0.279117396308808	0.2	0.147	1.53125497233849e-06
RNF219	7.8104150490096e-11	0.359379121622359	0.103	0.066	1.545681138199e-06
PARP2	7.92216926902094e-11	0.721469967846676	0.065	0.036	1.56779729833924e-06
E2F1	7.93147245261556e-11	0.71444673529953	0.057	0.031	1.56963839837262e-06
CPNE1	7.95987156475271e-11	0.185346242038714	0.264	0.201	1.57525858266456e-06
SIAH1	7.9700155991394e-11	0.47196532394967	0.102	0.065	1.57726608706969e-06
ZWILCH	8.00764933613236e-11	0.626091417051244	0.081	0.048	1.58471380362059e-06
C1orf52	8.09871336481518e-11	0.23211671533538	0.289	0.225	1.60273537489692e-06
IGFBP2	8.12072993932202e-11	1.16810732279656	0.031	0.012	1.60709245499183e-06
MTX2	8.20317877327746e-11	0.362051717266989	0.143	0.099	1.62340907923161e-06
FBXL12	8.32690505290124e-11	0.361824725958929	0.122	0.081	1.64789450996916e-06
ST6GALNAC6	8.74998812545812e-11	0.278998871859394	0.126	0.084	1.73162265002816e-06
HMGN2	8.78074381347087e-11	0.484831359840248	0.645	0.585	1.73770920068589e-06
IMMT	8.95265366457506e-11	0.180358338323358	0.298	0.231	1.7717301602194e-06
RBM15	8.97502349836719e-11	0.394120083780469	0.11	0.072	1.77615715032687e-06
CMC2	9.02723980841843e-11	0.161524792060092	0.434	0.355	1.78649075808601e-06
UBL7	9.11635195227978e-11	0.26305307797276	0.242	0.184	1.80412605135617e-06
INTS11	9.15056651279719e-11	0.172674845520717	0.287	0.221	1.81089711288256e-06
MBD4	9.2034800932075e-11	0.196769634408635	0.253	0.192	1.82136871044576e-06
FIGNL1	9.29594953467519e-11	0.483962568382005	0.061	0.033	1.83966841291222e-06
GSDMD	9.36670820277149e-11	0.223359393112129	0.293	0.229	1.85367155332848e-06
CXorf40B	9.46298007794779e-11	0.245372915871336	0.165	0.116	1.87272375742587e-06
NDUFB10	9.50104700238906e-11	0.160899203269428	0.498	0.408	1.8802572017728e-06
DRG1	9.52292887426087e-11	0.228126561783504	0.221	0.165	1.88458762421623e-06
SP110	9.55317654346697e-11	0.190826848274162	0.416	0.341	1.89057363795211e-06
ALAS1	9.71819667257641e-11	0.368864463318659	0.15	0.105	1.92323112150287e-06
CCNDBP1	1.00630459306415e-10	0.14034036545208	0.457	0.372	1.99147678967396e-06
EI24	1.03478372946143e-10	0.250184060091413	0.175	0.125	2.04783700060417e-06
HIST1H2AM	1.05425214493216e-10	0.709320262202868	0.081	0.049	2.08636499482074e-06
CLU	1.05480977008026e-10	-1.09081258260364	0.045	0.075	2.08746853498884e-06
SLC43A3	1.0648038856131e-10	0.463788934215533	0.123	0.083	2.10724688962833e-06
FAM50A	1.06541100206364e-10	0.186221844569877	0.354	0.281	2.10844837308394e-06
MGP	1.09335922442285e-10	-1.37201248560672	0.006	0.021	2.16375790513281e-06
ARL14EP	1.09634495314345e-10	0.347902674837876	0.122	0.081	2.16966666227088e-06
UQCRFS1	1.10128574075061e-10	0.155279581707245	0.535	0.442	2.17944448094546e-06
CCDC82	1.12280234181023e-10	0.25975499600405	0.207	0.153	2.22202583444245e-06
PPIL3	1.12711852493979e-10	0.293288158628113	0.166	0.118	2.23056756085585e-06
FABP4	1.14915091173766e-10	-3.17658706009225	0.001	0.011	2.27416965432882e-06
UGT8	1.15870784163303e-10	1.50694556525926	0.012	0.001	2.29308281859176e-06
POLR2H	1.16106541532942e-10	0.291973740513879	0.22	0.166	2.29774845693693e-06
ARPC5	1.17064475350299e-10	0.158754167760123	0.552	0.464	2.31670596718242e-06
PLP2	1.17366777817415e-10	0.154528030364439	0.72	0.641	2.32268853300664e-06
THUMPD1	1.18081530034982e-10	0.188971450843626	0.31	0.243	2.33683347939229e-06
RAB11FIP1	1.18681997887252e-10	0.208223284210315	0.382	0.308	2.34871673818872e-06
BCL2L1	1.19648979123539e-10	0.471929833459237	0.197	0.147	2.36785329685484e-06
TRIM27	1.2060743387361e-10	0.257660579281385	0.171	0.122	2.38682111635875e-06
POLQ	1.25315500710407e-10	0.839011087302048	0.049	0.025	2.47999375905895e-06
MRTO4	1.28518532218065e-10	0.357955548852905	0.131	0.089	2.5433817525955e-06
BCAT1	1.2902374101331e-10	1.49073196384183	0.037	0.017	2.5533798346534e-06
TMPRSS6	1.29550577734077e-10	1.46895723770135	0.027	0.009	2.56380593335739e-06
SPON2	1.29562492165294e-10	-1.37302282797016	0.029	0.054	2.56404171995117e-06
ZNF200	1.32972954300242e-10	0.487296339360051	0.094	0.059	2.63153476560178e-06
TIAM2	1.33228413396631e-10	0.915447118348767	0.04	0.018	2.63659030111932e-06
CFAP20	1.34178153173353e-10	0.135708749779747	0.27	0.206	2.65538565130066e-06
PRPF3	1.35785731731506e-10	0.316277175723265	0.156	0.11	2.68719963096651e-06
NDUFAF4	1.36530374082296e-10	0.29936291870118	0.137	0.094	2.70193610308865e-06
EIF4A2	1.36587694436561e-10	0.138943360572754	0.737	0.642	2.70307047289954e-06
LAGE3	1.3776613230556e-10	0.210601290529671	0.273	0.21	2.72639175832703e-06
EMC8	1.38652733642862e-10	0.272223562156027	0.197	0.146	2.74393759879223e-06
RABEP1	1.41749396752582e-10	0.225902777955747	0.235	0.178	2.80522056173359e-06
BTG1	1.4461407645509e-10	-0.107477128336013	0.995	0.994	2.86191257304623e-06
PSMC1	1.47674416363419e-10	0.17949548070924	0.325	0.256	2.92247669983207e-06
INO80E	1.48142267901795e-10	0.187477238097643	0.284	0.22	2.93173548177652e-06
STX12	1.49263014930456e-10	0.240873530423946	0.161	0.114	2.95391506547372e-06
MUM1	1.49782560666038e-10	0.424563837745991	0.135	0.093	2.9641968755809e-06
HIST1H3C	1.5054800984008e-10	1.35660966059113	0.058	0.032	2.97934511473519e-06
CBR3	1.51761234093856e-10	0.561289065345096	0.083	0.051	3.00335482271742e-06
MESD	1.52286064777808e-10	0.14724297811648	0.378	0.302	3.01374122195283e-06
SQOR	1.53223739882892e-10	0.181597473921044	0.34	0.269	3.03229781228243e-06
SREK1	1.53940835132473e-10	0.170037470370124	0.246	0.187	3.04648912727165e-06
HIST1H2BJ	1.58839392516396e-10	1.07972997867924	0.06	0.033	3.14343157789948e-06
TIMMDC1	1.58858248577906e-10	0.271265285912377	0.193	0.142	3.14380473935677e-06
LMNB1	1.60138219472501e-10	0.335639284907376	0.252	0.197	3.1691353633608e-06
PEX11B	1.60845783974448e-10	0.454706825781742	0.12	0.081	3.18313806485433e-06
NARF	1.61045185184313e-10	0.238477895672432	0.365	0.294	3.18708421479755e-06
MRPL37	1.61461156930124e-10	0.275834873740721	0.231	0.176	3.19531629564716e-06
SDCCAG8	1.65286373204956e-10	0.290855036584011	0.135	0.093	3.27101732572608e-06
MRPL27	1.69893498315878e-10	0.164501398027193	0.252	0.192	3.36219233167123e-06
UBA52	1.7108382907974e-10	-0.116153211601676	0.971	0.958	3.38574897748805e-06
RFC4	1.7113334228203e-10	0.420404938106993	0.117	0.078	3.38672884376137e-06
GLO1	1.74015732092205e-10	0.241554923368125	0.22	0.165	3.44377133810475e-06
BUB1	1.74751694170096e-10	0.715548243136175	0.082	0.05	3.45833602762619e-06
CD27	1.75836732131425e-10	0.149261708067264	0.483	0.401	3.4798089288809e-06
DCUN1D5	1.79112438256024e-10	0.266987318543705	0.231	0.176	3.54463515308672e-06
CDKN2B	1.79827949792175e-10	0.929387072748844	0.043	0.02	3.55879512638715e-06
RARS	1.88089952490299e-10	0.264556011816198	0.144	0.1	3.72230015978303e-06
SSSCA1	1.88212780263631e-10	0.267805309887474	0.218	0.164	3.72473092141727e-06
PDCL3	1.88254125343748e-10	0.139411814085359	0.586	0.492	3.72554914055277e-06
NSFL1C	1.89157410287967e-10	0.182277414722074	0.288	0.224	3.74342514959887e-06
PPP4R2	1.98663930909728e-10	0.179993728564542	0.44	0.364	3.93155919270352e-06
TBC1D4	2.0129687334935e-10	0.198664659399326	0.272	0.211	3.98366512358363e-06
ABHD12	2.05771292024115e-10	0.271313253468227	0.18	0.13	4.07221386915723e-06
TENT5C	2.07856752661853e-10	-0.295572572822881	0.646	0.647	4.11348513517808e-06
RBBP4	2.14220527171501e-10	0.177584772327723	0.377	0.302	4.239424232724e-06
NAA10	2.19822193454296e-10	0.178363392392025	0.363	0.292	4.35028120846051e-06
LUC7L	2.21147623604051e-10	0.207922019971878	0.26	0.2	4.37651147112418e-06
DDX41	2.24290316254418e-10	0.352082738525517	0.13	0.089	4.43870535867493e-06
KIF20A	2.26940889701333e-10	1.02429070001941	0.051	0.026	4.49116020718938e-06
GORAB	2.30774376320794e-10	0.4127880198655	0.093	0.058	4.56702490738851e-06
SRRM1	2.31749905212883e-10	0.152893817406927	0.626	0.536	4.58633062416295e-06
DDX60	2.34251306180422e-10	0.276191075853343	0.125	0.084	4.63583334931056e-06
YRDC	2.38200854532017e-10	0.288116628322419	0.205	0.153	4.71399491118861e-06
CBX1	2.42005970577098e-10	0.26667680334086	0.169	0.121	4.78929815772077e-06
RAB1B	2.4454657165374e-10	0.184314655262706	0.415	0.338	4.83957665302752e-06
NIT1	2.47269544990358e-10	0.395028800866117	0.123	0.083	4.89346429535919e-06
EIF2B2	2.47519317708059e-10	0.352295154862369	0.147	0.103	4.89840729744249e-06
RECQL	2.49327167596017e-10	0.202939438944756	0.244	0.186	4.93418464672518e-06
GINS2	2.51228287703763e-10	0.709180218695312	0.078	0.047	4.97180781365746e-06
CEBPG	2.51912246049973e-10	0.201537119743013	0.235	0.179	4.98534334932896e-06
MCTS1	2.55121738228645e-10	0.208045825989863	0.213	0.159	5.04885919954488e-06
PHF6	2.58414875655565e-10	0.427231146693285	0.121	0.082	5.11403038922364e-06
NAA38	2.5946856016992e-10	0.160768632703219	0.288	0.222	5.13488280576271e-06
HIVEP1	2.68771525909434e-10	0.309371238276963	0.138	0.095	5.31898849774769e-06
NT5C3A	2.6915567716219e-10	0.140333459044418	0.33	0.259	5.32659085103973e-06
RHOB	2.70570353299393e-10	0.295498144495957	0.22	0.167	5.35458729179498e-06
PBK	2.77559437844347e-10	0.815485030813028	0.056	0.03	5.49290127493963e-06
NKAP	2.77703286848051e-10	0.24084121836566	0.233	0.176	5.49574804672294e-06
ATP8B4	2.78217893285448e-10	0.822707097970823	0.032	0.013	5.50593210811901e-06
PNN	2.78446964226796e-10	0.1535821312057	0.338	0.267	5.51046542204829e-06
IL1RN	2.79529710950866e-10	1.14016742306557	0.033	0.014	5.53189297971765e-06
JAGN1	2.97323558944559e-10	0.246094606906332	0.184	0.135	5.88403323151282e-06
DNAJC1	2.97518728294283e-10	0.148507394311469	0.406	0.331	5.88789563294386e-06
IER5	2.99900403848138e-10	0.257971111277037	0.424	0.352	5.93502899215465e-06
INPP1	3.04105145397507e-10	0.360534936670716	0.134	0.092	6.01824082741667e-06
BZW1	3.04417798734763e-10	0.144622880350096	0.662	0.565	6.02442823696097e-06
SYAP1	3.14684235301987e-10	-0.463184418805792	0.451	0.466	6.22760101662632e-06
GGH	3.19545165563471e-10	0.623765073474571	0.089	0.056	6.32379882650109e-06
MCRS1	3.23986725607404e-10	0.232285208400148	0.198	0.146	6.41169729977053e-06
SNX17	3.26149763440963e-10	0.158178621959066	0.368	0.296	6.45450381849667e-06
MAP1LC3B	3.28304080677329e-10	0.157741287672876	0.745	0.644	6.49713775660435e-06
CDK11B	3.32353903501284e-10	0.201135920602832	0.22	0.165	6.57728375029041e-06
CPE	3.34903898677561e-10	1.94260059001924	0.018	0.005	6.62774815482893e-06
BTN2A2	3.38718839039677e-10	0.518170805573823	0.09	0.057	6.70324582459521e-06
HIST2H2AB	3.41344208969908e-10	0.953347862179881	0.055	0.03	6.75520189551448e-06
RANBP3	3.42471420753923e-10	0.287083523045787	0.201	0.15	6.77750941672014e-06
RNF7	3.49179290408709e-10	0.1355220715037	0.452	0.369	6.91025815718836e-06
DNMT1	3.49592801069482e-10	0.248690313690804	0.341	0.275	6.91844153316505e-06
SELL	3.50821694692709e-10	0.214096123152553	0.328	0.265	6.94276133796871e-06
ANKRD55	3.54688343621608e-10	-2.52260181538345	0.004	0.017	7.01928232027162e-06
TNFSF4	3.62042223430892e-10	0.871758462990455	0.037	0.016	7.16481560169735e-06
CMTM3	3.66660238660258e-10	0.163451580191177	0.444	0.366	7.2562061230865e-06
PUM3	3.67646091029462e-10	0.191205257565867	0.177	0.127	7.27571614147305e-06
UROD	3.69123360555869e-10	0.220433913318261	0.148	0.104	7.30495130540065e-06
EIF1B	3.69780218481741e-10	0.144108983255879	0.485	0.401	7.31795052375366e-06
GRWD1	3.77756369940052e-10	0.273849029442946	0.17	0.123	7.47579856111363e-06
CD79B	3.83794641280392e-10	0.409247572319113	0.186	0.139	7.59529595093895e-06
BDP1	3.86352918588557e-10	0.156856229037292	0.386	0.312	7.64592425886754e-06
HINT2	3.89679444575202e-10	0.234457693220008	0.212	0.158	7.71175620814324e-06
DGUOK	3.89855883805055e-10	0.135209174439099	0.392	0.315	7.71524794050204e-06
RCCD1	4.05877573732037e-10	1.03410713964626	0.047	0.024	8.032317184157e-06
EIF5	4.09397273047739e-10	0.114034178096506	0.874	0.8	8.10197203361476e-06
BCL2L12	4.10081326539195e-10	0.313768863511515	0.146	0.103	8.11550945221066e-06
GABARAPL2	4.22546093350552e-10	0.128480952041949	0.521	0.429	8.36218718740742e-06
RAB27A	4.26289655203075e-10	0.171350498673074	0.319	0.252	8.43627227646886e-06
RBM22	4.26579265334592e-10	0.145613692386753	0.325	0.257	8.44200366097157e-06
DDX59	4.29227235018765e-10	0.348098158909276	0.136	0.094	8.49440698102136e-06
CBWD5	4.43570974554948e-10	0.295227450196307	0.16	0.115	8.77826958644241e-06
YARS2	4.47461070086269e-10	0.305245040737886	0.118	0.079	8.85525457700727e-06
RBM18	4.5120415353697e-10	0.232619728959176	0.229	0.174	8.92933019849664e-06
FRG1	4.55886223807975e-10	0.1793121345991	0.285	0.222	9.02198836915982e-06
PGLS	4.6135514797219e-10	0.121470425588207	0.374	0.301	9.13021837836964e-06
COPS7B	4.63535077181768e-10	0.486378460829073	0.106	0.07	9.1733591774272e-06
NUP37	4.66318494540819e-10	0.345406415773896	0.141	0.1	9.2284430069628e-06
PGM2L1	4.74892916005431e-10	0.350863657339359	0.182	0.134	9.39813080774749e-06
SLC4A1AP	4.89909374258849e-10	0.270481239249233	0.198	0.148	9.69530651658262e-06
HLTF	4.9238515049663e-10	0.214650862107722	0.133	0.092	9.74430212832831e-06
BACH1	4.93453845540945e-10	0.189988144483389	0.311	0.246	9.76545160325531e-06
NAGK	4.95980694621499e-10	0.241376795349055	0.201	0.15	9.81545794655947e-06
LXN	5.10005383383873e-10	0.502691489019514	0.095	0.061	1.00930065371668e-05
MAIP1	5.14426357595272e-10	0.365562725696193	0.111	0.074	1.01804976168104e-05
AP1S1	5.16100643503074e-10	0.376502937080601	0.169	0.124	1.02136317349258e-05
MICAL2	5.21482594001841e-10	0.386842587879108	0.157	0.113	1.03201405352964e-05
LAG3	5.22521959762015e-10	0.350373941675122	0.265	0.21	1.03407095836903e-05
SRA1	5.26893823629634e-10	0.169047673276828	0.38	0.309	1.04272287696305e-05
VPS29	5.34836247373975e-10	0.115455753886025	0.453	0.371	1.0584409335531e-05
PSMB5	5.35268937715413e-10	0.217307701985578	0.242	0.186	1.0592972277388e-05
HAPLN3	5.52957231389669e-10	0.453527664378407	0.158	0.115	1.09430236092015e-05
THAP1	5.55530715233008e-10	0.270667629075771	0.166	0.12	1.09939528544612e-05
NSMCE2	5.60401307264817e-10	0.303749318374016	0.154	0.11	1.10903418707707e-05
LEPROT	5.79519811514358e-10	0.209365598758212	0.206	0.154	1.14686970698691e-05
PSMF1	5.83226140742502e-10	0.188715596820154	0.383	0.312	1.15420453252941e-05
DDX11	5.84942092912091e-10	0.720661927137611	0.067	0.039	1.15760040187303e-05
SNAPIN	5.92046884935862e-10	0.243139910476203	0.223	0.169	1.17166078528807e-05
FGFR1OP	5.93572187036962e-10	0.281768474082693	0.144	0.101	1.17467935814615e-05
C1orf131	5.93618381483362e-10	0.333677242471393	0.166	0.12	1.17477077695557e-05
PAIP1	5.9539195643763e-10	0.256432238040343	0.239	0.184	1.17828068179007e-05
BAG1	5.98742126444145e-10	0.145959662571621	0.328	0.26	1.18491066823296e-05
MED30	6.00649230336541e-10	0.151342245483398	0.327	0.258	1.18868482683601e-05
ZNFX1	6.00940758207596e-10	0.1690930596461	0.27	0.21	1.18926176049283e-05
RNF135	6.06162211854192e-10	0.637465217330459	0.07	0.042	1.19959501725945e-05
EOMES	6.10141848809244e-10	0.750881037798989	0.073	0.044	1.20747071879349e-05
LACTB	6.1054609279923e-10	0.42503611238485	0.125	0.086	1.20827071764968e-05
CSNK1A1	6.15804367193505e-10	0.13201045056011	0.516	0.43	1.21867684267595e-05
ATG101	6.16970238715258e-10	0.136770061428355	0.272	0.209	1.2209841024175e-05
PLS3	6.25357148564139e-10	1.31310010882711	0.02	0.006	1.23758179700843e-05
PAICS	6.26731566483324e-10	0.422587652384827	0.106	0.07	1.2403017700705e-05
CHMP1A	6.32419661383811e-10	0.259008438301311	0.23	0.177	1.25155850987856e-05
CPNE7	6.36012170371995e-10	0.427485470612058	0.125	0.086	1.25866808516618e-05
TXNDC17	6.45662665106764e-10	0.156175950108402	0.372	0.3	1.27776641424629e-05
MRPL57	6.53874826441973e-10	0.139391064177951	0.417	0.339	1.29401828152867e-05
MRPS31	6.61724624996786e-10	0.29438961704448	0.191	0.142	1.30955303286864e-05
ZFAND2B	6.71254512607768e-10	0.125399525570454	0.244	0.185	1.32841268045077e-05
GNG10	6.71996657369176e-10	0.260178177128831	0.213	0.161	1.3298813849336e-05
COMMD1	6.85526114806598e-10	0.17156478374228	0.264	0.204	1.35665618120226e-05
DHX29	6.98454388310791e-10	0.200393672385909	0.229	0.173	1.38224123446706e-05
RXRG	6.99251486353426e-10	3.03303475613002	0.012	0.001	1.38381869149343e-05
BLOC1S4	7.07055810509127e-10	0.260592939678906	0.174	0.127	1.39926344899756e-05
RFTN1	7.0818107501808e-10	0.136118622332146	0.354	0.282	1.40149034746078e-05
TDRD3	7.08258767160015e-10	0.455163995989701	0.121	0.083	1.40164410020967e-05
PDXP	7.17201952296032e-10	1.02191008490515	0.048	0.025	1.41934266359385e-05
CCNK	7.17252478621905e-10	0.25117010746444	0.275	0.217	1.41944265519275e-05
HIST1H1C	7.25312505026091e-10	0.517242548961616	0.159	0.116	1.43539344744663e-05
AC119396.1	7.30766358312444e-10	-1.12010816037427	0.026	0.05	1.44618662310033e-05
IL16	7.3312093382719e-10	0.201680999792626	0.361	0.293	1.45084632804401e-05
BRD7	7.35256792426125e-10	0.144628340227561	0.285	0.222	1.4550731922113e-05
CIR1	7.42658487619492e-10	0.185821364039839	0.267	0.208	1.46972114699897e-05
CRELD2	7.43675427084659e-10	0.213126385833372	0.214	0.161	1.47173367020054e-05
C5orf15	7.45967901259629e-10	0.265096308838827	0.162	0.116	1.47627047659281e-05
POP4	7.54764158447609e-10	0.18391644456366	0.199	0.147	1.49367826956782e-05
SEC61B	7.61752821698498e-10	0.137293355580744	0.759	0.671	1.50750883414133e-05
NBEAL1	7.66033121690283e-10	0.24164022945192	0.205	0.153	1.51597954782507e-05
SHISA5	7.74536725649069e-10	0.129386235924206	0.492	0.407	1.53280818005951e-05
CEBPZ	7.81627527156775e-10	0.170637900581241	0.39	0.316	1.54684087624326e-05
SELENOT	7.89899746582269e-10	0.143899477185303	0.593	0.497	1.56321159848631e-05
ACOT2	7.92745278300231e-10	0.356592745136389	0.111	0.074	1.56884290575616e-05
MANF	8.10409927922629e-10	0.133920855816676	0.337	0.267	1.60380124735888e-05
MLF2	8.18839967114308e-10	0.147418580367701	0.407	0.329	1.62048429491922e-05
IKZF2	8.20223783661572e-10	0.219737113358673	0.228	0.173	1.62322286786625e-05
EXOSC1	8.31443315116735e-10	0.166849043547709	0.254	0.196	1.64542632061602e-05
PRPF38A	8.46613678369244e-10	0.152711945169836	0.267	0.206	1.67544846949273e-05
R3HCC1	8.52167427786184e-10	0.372447755572759	0.151	0.109	1.68643933958886e-05
MED10	8.52324453274448e-10	0.117352741408008	0.475	0.388	1.68675009303013e-05
BRK1	8.63911552447748e-10	0.173847990572594	0.609	0.517	1.70968096229409e-05
UGP2	8.69812099556134e-10	0.165084977884224	0.404	0.329	1.72135814502159e-05
ASXL1	8.79657158099702e-10	0.165087487288537	0.402	0.327	1.74084151587931e-05
LAMP3	9.00716730830915e-10	0.991432691051255	0.035	0.016	1.78251841031438e-05
URM1	9.05319338641775e-10	0.192315307244627	0.251	0.194	1.79162697117207e-05
SFT2D1	9.08262994527072e-10	0.201419944627414	0.374	0.304	1.79745246616908e-05
ENY2	9.08744913522114e-10	0.111984324472632	0.448	0.361	1.79840618386026e-05
VPS50	9.25377012760103e-10	0.472921985082422	0.087	0.055	1.83132110825224e-05
NIP7	9.29878241266034e-10	0.241638851300853	0.206	0.155	1.84022903946548e-05
NDUFA2	9.38411983911825e-10	0.135242705177267	0.412	0.336	1.8571173161615e-05
TMEM258	9.52661640954005e-10	0.127239698638538	0.616	0.521	1.88531738744798e-05
SGMS1	9.60271447496464e-10	0.327852463684059	0.229	0.177	1.9003771945955e-05
FKBPL	9.74165757088611e-10	0.587243519376763	0.047	0.024	1.92787403327836e-05
MRPS15	9.80833222984432e-10	0.17498122004556	0.291	0.23	1.94106894828619e-05
GIMAP6	9.92450088401232e-10	0.366320376013446	0.156	0.113	1.96405872494604e-05
RFC3	9.9255964843746e-10	0.814494480032317	0.058	0.033	1.96427554425773e-05
NDUFS7	1.00444578072098e-09	0.148013459982818	0.492	0.406	1.98779820004682e-05
AGPAT2	1.00772364993903e-09	0.278299059317778	0.189	0.141	1.99428510322934e-05
CDCA4	1.01668894323807e-09	0.406898162766	0.132	0.093	2.01202741866814e-05
MYO1G	1.03812828993827e-09	0.193613796789172	0.336	0.268	2.05445588578783e-05
METTL17	1.04726823237918e-09	0.285614208715371	0.168	0.122	2.0725438318784e-05
RNASEH2C	1.05868920113266e-09	0.181642239658051	0.308	0.244	2.09514592904154e-05
MARS	1.06144333163686e-09	0.208652289262064	0.221	0.168	2.10059635330935e-05
NDUFA7	1.06407653166128e-09	0.404650965435301	0.131	0.092	2.10580745615767e-05
TIGAR	1.07932549040751e-09	0.271346333274511	0.168	0.122	2.13598514551646e-05
SPDL1	1.09742602269082e-09	0.721801925511796	0.064	0.037	2.17180609890514e-05
MRPS36	1.11353364128007e-09	0.134393541478485	0.334	0.264	2.20368307609326e-05
STXBP2	1.12824411296013e-09	0.208845689025361	0.316	0.252	2.2327950995481e-05
THYN1	1.13118419338808e-09	0.190456324057238	0.255	0.196	2.23861351871501e-05
