seurat_clusters	Sample	.n	.frac
c30	P28_pre	24	0.00883977900552486
c30	P29_post_1	39	0.0295454545454545
c30	P29_pre	17	0.00986651189785258
c30	P2_pre	8	0.00375234521575985
c30	P30_post_1	43	0.00720871751886002
c30	P30_pre	19	0.00805426027977957
c30	P33_post_1	66	0.0150753768844221
c30	P33_pre	24	0.0141760189013585
c30	P34_pre	23	0.00649534029935047
c30	P35_post_1	71	0.0134520651762031
c30	P35_pre	28	0.00857317819963258
c30	P36_post_1	31	0.00734945471787577
c30	P37_post_1	1	0.00286532951289398
c30	P38_post_1	26	0.0121495327102804
c30	P3_pre	85	0.0576271186440678
c30	P4_pre	3	0.00441826215022091
c30	P5_pre	3	0.0102739726027397
c30	P6_pre	8	0.00511836212412028
c30	P7_pre	7	0.02
c30	P8_pre	5	0.00526315789473684
c30	P9_pre	24	0.0394736842105263
c31	P10_post_1	15	0.00617538081515027
c31	P10_pre	11	0.00185278760316658
c31	P11_pre	30	0.0189633375474083
c31	P12_pre	6	0.00238000793335978
c31	P13_post_1	32	0.00907543959160522
c31	P13_post_2	47	0.0143643031784841
c31	P13_pre	5	0.00444839857651246
c31	P14_pre	14	0.00727650727650728
c31	P15_pre	26	0.0182456140350877
c31	P16_pre	9	0.00754400670578374
c31	P17_pre	12	0.0110803324099723
c31	P18_pre	19	0.00817555938037866
c31	P19_post_1	11	0.00125930165998855
c31	P19_pre	17	0.00283569641367806
c31	P1_post_1	37	0.0138836772983114
c31	P1_post_2	17	0.00512356841470766
c31	P1_post_3	17	0.00705394190871369
c31	P1_pre	55	0.0136884021901444
c31	P20_pre	17	0.00680544435548439
c31	P21_pre	5	0.00272776868521549
c31	P22_pre	6	0.00884955752212389
c31	P23_pre	13	0.00622903689506469
c31	P24_pre	14	0.012987012987013
c31	P25_pre	17	0.00311640696608616
c31	P26_pre	3	0.0106761565836299
c31	P27_pre	10	0.00620732464307883
c31	P28_pre	69	0.025414364640884
c31	P29_post_1	23	0.0174242424242424
c31	P29_pre	4	0.00232153221125943
c31	P2_pre	16	0.0075046904315197
c31	P30_post_1	87	0.0145850796311819
c31	P30_pre	29	0.0122933446375583
c31	P33_post_1	35	0.0079945180447693
c31	P33_pre	18	0.0106320141760189
c31	P34_pre	26	0.00734255859926574
c31	P35_post_1	14	0.0026525198938992
c31	P35_pre	19	0.00581751377832211
c31	P36_post_1	29	0.00687529634898056
c31	P37_post_1	24	0.0687679083094556
c31	P38_post_1	133	0.0621495327102804
c31	P3_pre	8	0.00542372881355932
c31	P4_pre	6	0.00883652430044183
c31	P5_pre	2	0.00684931506849315
c31	P6_pre	10	0.00639795265515035
c31	P7_pre	4	0.0114285714285714
c31	P8_pre	8	0.00842105263157895
c31	P9_pre	2	0.00328947368421053
c32	P10_post_1	1	0.000411692054343351
c32	P10_pre	31	0.00522149233619673
c32	P11_pre	2	0.00126422250316056
c32	P12_pre	12	0.00476001586671956
c32	P13_post_1	24	0.00680657969370391
c32	P13_post_2	18	0.00550122249388753
c32	P13_pre	7	0.00622775800711744
c32	P14_pre	5	0.0025987525987526
c32	P15_pre	8	0.0056140350877193
c32	P17_pre	5	0.00461680517082179
c32	P18_pre	2	0.000860585197934596
c32	P19_pre	9	0.00150125104253545
c32	P1_post_1	18	0.00675422138836773
c32	P1_post_2	12	0.00361663652802893
c32	P1_post_3	6	0.0024896265560166
c32	P1_pre	50	0.0124440019910403
c32	P20_pre	4	0.00160128102481986
c32	P21_pre	1	0.000545553737043099
c32	P23_pre	11	0.0052707235265932
c32	P24_pre	7	0.00649350649350649
c32	P25_pre	404	0.0740604949587534
c32	P27_pre	10	0.00620732464307883
c32	P28_pre	31	0.0114180478821363
c32	P29_post_1	4	0.00303030303030303
c32	P29_pre	7	0.004062681369704
c32	P2_pre	9	0.00422138836772983
c32	P30_post_1	4	0.000670578373847443
c32	P30_pre	21	0.00890207715133531
c32	P33_post_1	10	0.00228414801279123
c32	P33_pre	71	0.0419373892498523
c32	P34_pre	2	0.000564812199943519
c32	P35_post_1	8	0.00151572565365669
c32	P35_pre	23	0.00704225352112676
c32	P36_post_1	4	0.000948316737790422
c32	P38_post_1	5	0.00233644859813084
c32	P3_pre	8	0.00542372881355932
c32	P4_pre	3	0.00441826215022091
c32	P5_pre	2	0.00684931506849315
c32	P6_pre	1	0.000639795265515035
c32	P7_pre	2	0.00571428571428571
c32	P8_pre	1	0.00105263157894737
c32	P9_pre	8	0.0131578947368421
c33	P10_pre	13	0.0021896580764696
c33	P11_pre	6	0.00379266750948167
c33	P12_pre	6	0.00238000793335978
c33	P13_post_1	22	0.00623936471922859
c33	P13_post_2	13	0.00397310513447433
c33	P13_pre	4	0.00355871886120996
c33	P15_pre	9	0.00631578947368421
c33	P17_pre	8	0.00738688827331487
c33	P18_pre	8	0.00344234079173838
c33	P19_pre	12	0.00200166805671393
c33	P1_post_1	10	0.00375234521575985
c33	P1_post_2	5	0.00150693188667872
c33	P1_post_3	4	0.0016597510373444
c33	P1_pre	29	0.00721752115480338
c33	P20_pre	1	0.000400320256204964
c33	P21_pre	1	0.000545553737043099
c33	P22_pre	4	0.00589970501474926
c33	P23_pre	3	0.00143747005270724
c33	P24_pre	4	0.00371057513914657
c33	P25_pre	19	0.00348304307974335
c33	P27_pre	3	0.00186219739292365
c33	P28_pre	27	0.00994475138121547
c33	P29_post_1	9	0.00681818181818182
c33	P29_pre	5	0.00290191526407429
c33	P2_pre	3	0.00140712945590994
c33	P30_post_1	1	0.000167644593461861
c33	P30_pre	11	0.00466299279355659
c33	P33_post_1	3	0.000685244403837369
c33	P33_pre	2	0.00118133490844654
c33	P34_pre	6	0.00169443659983056
c33	P35_pre	4	0.00122473974280465
c33	P36_post_1	11	0.00260787102892366
c33	P37_post_1	1	0.00286532951289398
c33	P38_post_1	2	0.000934579439252336
c33	P3_pre	1	0.000677966101694915
c33	P4_pre	4	0.00589101620029455
c33	P5_pre	2	0.00684931506849315
c33	P6_pre	4	0.00255918106206014
c33	P7_pre	1	0.00285714285714286
c33	P8_pre	9	0.00947368421052632
c34	P25_pre	70	0.0128322639780018
